"","X","tree_id","division","family","genus","species","latitude","longitude","stem_diameter_cm","height_m","crown_radius_m","height_outlier","crown_radius_outlier","reference_id","count","pft"
"21511",431302,"T_431302","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-27.511,153.09,47,28,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21512",431475,"T_431475","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-27.311,152.746,48,25,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21513",431498,"T_431498","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-27.511,153.09,48,28,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21514",431500,"T_431500","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-27.511,153.09,48,29,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21515",431501,"T_431501","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-27.511,153.09,48,31,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21516",431502,"T_431502","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-27.511,153.09,48,28,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21517",431507,"T_431507","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-31.242,152.462,48,34.1,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21518",431629,"T_431629","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-31.592,152.62,48.9,27.9,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21519",431647,"T_431647","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-27.311,152.746,49,27,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21520",431659,"T_431659","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-27.414,152.779,49,20,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21521",431665,"T_431665","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-27.511,153.09,49,26,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21522",431667,"T_431667","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-27.511,153.09,49,22,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21523",431670,"T_431670","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-27.537,153.129,49,28,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21524",431777,"T_431777","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-31.242,152.462,49.7,34.3,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21525",431824,"T_431824","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-27.311,152.746,50,25,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21526",431829,"T_431829","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-27.379,152.742,50,19,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21527",431834,"T_431834","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-27.407,152.753,50,19,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21528",431835,"T_431835","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-27.414,152.779,50,16,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21529",431980,"T_431980","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-27.384,152.754,51,22,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21530",432123,"T_432123","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-27.407,152.753,52,23,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21531",432137,"T_432137","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-27.511,153.09,52,28,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21532",432140,"T_432140","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-27.574,153.178,52,26,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21533",432169,"T_432169","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-31.28,152.537,52.2,32.2,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21534",432274,"T_432274","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-27.384,152.754,53,27,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21535",432410,"T_432410","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-27.311,152.746,54,27,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21536",432421,"T_432421","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-27.511,153.09,54,28,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21537",432757,"T_432757","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-27.311,152.746,57,29,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21538",432877,"T_432877","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-27.511,153.09,58,28,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21539",432981,"T_432981","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-27.311,152.746,59,24,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21540",432990,"T_432990","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-31.28,152.537,59,32.5,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21541",433087,"T_433087","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-27.311,152.746,60,20,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21542",433096,"T_433096","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-27.414,152.779,60,20,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21543",433099,"T_433099","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-27.511,153.09,60,28,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21544",433131,"T_433131","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-31.686,152.684,60.3,44.2,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21545",433194,"T_433194","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-27.379,152.742,61,18,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21546",433197,"T_433197","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-27.414,152.779,61,17,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21547",433200,"T_433200","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-27.511,153.12,61,24,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21548",433240,"T_433240","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-31.686,152.684,61.5,31.9,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21549",433296,"T_433296","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-27.511,153.12,62,23,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21550",433298,"T_433298","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-27.511,153.12,62,22,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21551",433373,"T_433373","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-27.311,152.746,63,28,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21552",433618,"T_433618","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-27.311,152.746,66,28,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21553",433670,"T_433670","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-31.592,152.62,66.6,52,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21554",433768,"T_433768","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-27.311,152.746,68,30,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21555",433835,"T_433835","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-31.686,152.684,69,46.7,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21556",433913,"T_433913","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-27.414,152.779,70,15,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21557",433979,"T_433979","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-31.242,152.462,71.2,36.1,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21558",434116,"T_434116","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-31.592,152.62,73.5,66,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21559",434131,"T_434131","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-31.592,152.62,73.8,30.8,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21560",434144,"T_434144","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-27.311,152.746,74,28,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21561",434368,"T_434368","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-27.511,153.12,78,21,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21562",434437,"T_434437","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-31.28,152.537,79.6,32.5,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21563",434455,"T_434455","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-27.311,152.746,80,30,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21564",434465,"T_434465","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-31.242,152.462,80.1,40.1,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21565",434472,"T_434472","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-31.592,152.62,80.4,42.7,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21566",434544,"T_434544","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-31.686,152.684,81.9,55.7,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21567",434614,"T_434614","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-31.592,152.62,83.9,31.9,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21568",434639,"T_434639","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-31.28,152.537,84.6,33.2,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21569",434644,"T_434644","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-31.28,152.537,84.8,36.5,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21570",434713,"T_434713","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-31.592,152.62,86.5,39.1,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21571",434727,"T_434727","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-31.686,152.684,86.8,38.2,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21572",434745,"T_434745","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-31.686,152.684,87.1,51.9,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21573",434763,"T_434763","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-27.311,152.746,88,28,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21574",434815,"T_434815","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-27.311,152.746,90,34,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21575",434853,"T_434853","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-31.242,152.462,91.3,48.9,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21576",435033,"T_435033","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-31.592,152.62,99.3,41.2,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21577",435058,"T_435058","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-31.592,152.62,101.2,48.1,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21578",435313,"T_435313","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-27.414,152.779,127.6,22,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21579",435417,"T_435417","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-31.686,152.684,159,44.2,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21580",435426,"T_435426","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-31.592,152.62,161.5,49.2,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21581",435462,"T_435462","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-31.592,152.62,218.6,57.9,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21582",435489,"T_435489","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus microcorys",-31.686,152.684,285.2,66.5,NA,"N","N",59,204,"tall_sclerophyll_resprout"
"21658",328766,"T_328766","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-38.7,146,5.3,5.4,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21659",329498,"T_329498","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-38.7,146,7.2,5.4,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21660",329632,"T_329632","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-38.7,146,7.6,8.7,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21661",329669,"T_329669","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-38.7,146,7.7,5.5,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21662",329861,"T_329861","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-37.6,145.6,8.3,8,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21663",329864,"T_329864","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-38.7,146,8.3,7.3,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21664",329885,"T_329885","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-38.7,146,8.4,9.9,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21665",330678,"T_330678","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-38.7,146,11,8,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21666",331103,"T_331103","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-38.7,146,12.7,9.6,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21667",331443,"T_331443","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-38.7,146,14.4,10,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21668",331521,"T_331521","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-38.7,146,14.9,9.3,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21669",331540,"T_331540","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-37.4,145.1,15,21.2,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21670",331816,"T_331816","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-37.6,145.6,17,21.7,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21671",331818,"T_331818","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-38.7,146,17,11,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21672",331894,"T_331894","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-38.4,146.2,17.5,17.2,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21673",331898,"T_331898","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-38.5,146.4,17.5,17.2,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21674",332047,"T_332047","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-37.6,145.6,18.8,18.8,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21675",332112,"T_332112","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-38.4,146.1,19.5,19.7,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21676",332114,"T_332114","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-38.5,146.4,19.5,19.7,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21677",332249,"T_332249","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-38.7,146,21,11.5,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21678",332257,"T_332257","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-43.2,146.8,21.1,11.9,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21679",332329,"T_332329","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-38.7,146,21.8,11.3,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21680",332341,"T_332341","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-35.5,149.5,22,19.7,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21681",332421,"T_332421","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-37.6,145.6,23.1,22,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21682",332515,"T_332515","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-38.4,146.2,24.7,22.5,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21683",332516,"T_332516","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-38.5,146.4,24.7,22.5,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21684",332542,"T_332542","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-37.6,145.6,25,23,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21685",332559,"T_332559","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-35.5,149.5,25.4,19.8,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21686",332612,"T_332612","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-43.2,146.8,26.2,26.2,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21687",332717,"T_332717","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-38.7,146,28,7.6,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21688",332782,"T_332782","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-43.2,146.8,29.5,15.8,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21689",332786,"T_332786","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-41.2,147.2,29.6,28.4,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21690",332801,"T_332801","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-33.6,149.7,29.9,22.5,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21691",332839,"T_332839","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-38.4,146.2,31.2,22.6,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21692",332840,"T_332840","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-38.5,146.4,31.2,22.6,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21693",332873,"T_332873","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-38.4,146.1,32,30,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21694",332874,"T_332874","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-38.5,146.4,32,30,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21695",332881,"T_332881","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-33.6,149.7,32.4,26,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21696",332933,"T_332933","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-41.1,147.3,34.4,22.5,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21697",332940,"T_332940","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-35.5,149.5,34.8,18.9,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21698",332946,"T_332946","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-38.5,146.4,35,25.3,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21699",332955,"T_332955","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-38.4,146.2,35.3,25.3,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21700",332990,"T_332990","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-43.2,146.8,36.9,28.1,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21701",332991,"T_332991","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-43.2,146.8,36.9,17.2,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21702",332996,"T_332996","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-37.6,145.6,37.1,22.9,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21703",333003,"T_333003","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-41.1,147.3,37.5,27.5,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21704",333058,"T_333058","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-35.5,149.5,40,23.7,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21705",333083,"T_333083","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-38.4,146.2,41.2,25.7,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21706",333084,"T_333084","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-38.5,146.4,41.2,25.7,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21707",333111,"T_333111","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-33.6,149.7,42.8,28.2,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21708",333139,"T_333139","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-43.2,146.8,44.7,37.2,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21709",333141,"T_333141","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-43.2,146.8,44.9,22.3,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21710",333144,"T_333144","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-38.5,146.4,45,39.3,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21711",333146,"T_333146","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-38.4,146.1,45.1,39.3,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21712",333175,"T_333175","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-35.5,149.5,47,25.3,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21713",333204,"T_333204","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-41.2,147.2,49.8,34.5,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21714",333205,"T_333205","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-38.4,146.2,49.9,26.5,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21715",333206,"T_333206","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-38.5,146.4,49.9,26.5,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21716",333209,"T_333209","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-37.4,145.1,50,34.5,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21717",333225,"T_333225","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-35.5,149.5,51.5,27.8,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21718",333226,"T_333226","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-43.2,146.8,51.6,43.9,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21719",333236,"T_333236","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-41.1,147.3,52.5,30.3,NA,"N","N",43,799,"tall_sclerophyll_resprout"
"21720",333242,"T_333242","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus obliqua",-38.4,146.1,53.1,37.6,NA,"N","N",43,799,"tall_sclerophyll_resprout"
